episode,worker_id,env_idx,reward,success,timeout,collisions,steps,salp0_reward,salp1_reward,salp2_reward,salp3_reward,salp4_reward,salp0_collisions,salp1_collisions,salp2_collisions,salp3_collisions,salp4_collisions,salp0_wall_hits,salp1_wall_hits,salp2_wall_hits,salp3_wall_hits,salp4_wall_hits
4742,4,1,-456.6012728151804,0,1,0,700,0.05,-398.32630139244037,0,0,-398.8454498681155,0,0,-563.8321531393926,0,55,-399.2935581623858,0,0,-522.7089015135643,0,41
4743,8,1,-406.74847916526915,0,1,0,700,0.05,-398.5061298858245,0,0,-398.7756615794534,0,0,-398.9469935080105,0,0,-399.16314046395274,0,0,-438.35047038910443,0,13
4744,8,1,160.52285572716855,1,0,0,105,0.05,134.8645069239582,0,11,168.03131529048574,0,0,168.32522867644124,0,0,168.65328962997359,0,0,162.73993811498408,0,2
4745,9,1,-117.2352947336939,1,0,0,415,0.05,-165.10995914353919,6,0,-195.10236860219987,8,0,-75.25730930290348,0,0,-75.45416819245793,0,0,-75.25266842736963,0,0
4746,5,1,-399.6061651286091,0,1,0,700,0.05,-398.90608981589435,0,0,-399.3711352769032,0,0,-399.8036899338184,0,0,-400.0863219025468,0,0,-399.8635887138834,0,0
4747,5,0,-415.3233997696988,0,1,0,700,0.05,-443.6273757592564,3,0,-398.99000082619574,0,0,-399.3469011525432,0,0,-399.355803034417,0,0,-435.29691807608253,0,12
4748,10,0,-405.98502634381,0,1,0,700,0.05,-399.33518398486,0,0,-399.59991215738285,0,0,-432.39170253305065,0,11,-399.4866696055268,0,0,-399.1116634382292,0,0
4749,7,1,-501.34684351509736,0,1,0,700,0.05,-474.82843781096153,0,25,-633.9909306035327,0,79,-457.0755298077358,0,19,-519.9722389967296,0,40,-420.86708035652543,0,7
4750,1,0,-555.7900381291912,0,1,0,700,0.05,-983.6091804829321,39,0,-413.92853550816824,1,0,-519.3431359729001,8,0,-444.3033618306391,3,0,-417.7659768513187,0,6
4751,11,1,-399.36963989111314,0,1,0,700,0.05,-399.0192223626073,0,0,-399.3672455423793,0,0,-399.36165927847946,0,0,-399.4895301791489,0,0,-399.6105420929512,0,0
4752,1,1,-455.99113012233636,0,1,0,700,0.05,-444.6580130736027,3,0,-504.8113712837044,2,25,-462.69743174159333,0,21,-438.43135051386236,0,13,-429.35748399891685,1,5
4753,2,1,-431.3141952137334,0,1,0,700,0.05,-398.4644498238947,0,0,-398.98377836165804,0,0,-398.96726324617117,0,0,-536.9894141683037,4,26,-423.1660704686381,1,3
4754,2,0,-546.553880523265,0,1,0,700,0.05,-401.47404719520244,0,1,-443.7911164076504,0,15,-539.9109193777576,0,47,-786.1719697028063,4,109,-561.4213499329076,10,4
4755,9,0,-534.1285617773385,0,1,0,700,0.05,-413.7505792053828,1,0,-428.80821032886956,2,0,-474.25777324506157,5,0,-954.3056169636577,37,0,-399.5206291437228,0,0
4756,7,0,-522.1060859127458,0,1,0,700,0.05,-398.6539564766284,0,0,-398.9304891567414,0,0,-399.12661082030985,0,0,-399.1766414567114,0,0,-1014.6427316533377,41,0
4757,3,1,-896.066646787077,0,1,0,700,0.05,-1952.8614006140322,0,518,-1146.3818010529103,0,249,-438.9919794237793,0,13,-400.31178634357127,0,0,-541.7862665010884,0,47
4758,0,0,-399.22028951799666,0,1,0,700,0.05,-399.30288169100476,0,0,-399.2599211912406,0,0,-399.2662633978186,0,0,-399.2178270606511,0,0,-399.0545542492686,0,0
4759,4,1,-388.0323422504289,1,0,0,442,0.05,-614.9010563260966,26,43,-246.35885756363365,10,0,-627.6054982887049,34,7,-171.51067694485636,5,0,-279.7856221288539,7,26
4760,11,0,-464.3248341762366,0,1,0,700,0.05,-398.85603417752253,0,0,-470.9067245632374,0,24,-398.84933337863623,0,0,-624.0500990771329,15,0,-428.96197968465606,2,0
4761,0,1,-444.3457580987405,0,1,0,700,0.05,-444.33785830233245,3,0,-444.34119211864805,3,0,-534.3381992035061,9,0,-399.34099029451994,0,0,-399.37055057469485,0,0
4762,6,0,-405.24345917935915,0,1,0,700,0.05,-428.9038147715134,0,10,-399.22622293673317,0,0,-399.21078596161465,0,0,-399.18009273605566,0,0,-399.6963794908798,0,0
4763,10,1,-399.5319942524913,0,1,0,700,0.05,-399.75995560618685,0,0,-399.62683492739086,0,0,-399.5439846872356,0,0,-399.2802398204994,0,0,-399.4489562211422,0,0
4764,8,0,-399.1576539489428,0,1,0,700,0.05,-398.4957714006842,0,0,-399.04829878518666,0,0,-399.03852205232766,0,0,-399.5291334669268,0,0,-399.6765440395878,0,0
4765,0,0,89.3028087544833,1,0,0,204,0.05,90.78550563822134,0,0,90.7727980289353,0,0,90.33923350976407,0,0,90.40955412913547,0,0,84.20695246636043,0,2
4766,4,0,-409.1844926825417,0,1,0,700,0.05,-399.6110191257631,0,0,-399.36229901557954,0,0,-399.67085876909647,0,0,-423.6511796677266,0,8,-423.6271068345414,0,8
4767,6,1,-436.7990659440126,0,1,0,700,0.05,-398.42372729995486,0,0,-398.8049787253181,0,0,-579.1448356541699,12,0,-402.46184703071054,0,1,-405.15994100990844,0,2
4768,3,0,-424.60515854156387,0,1,0,700,0.05,-522.5900110381918,0,41,-399.9296929545296,0,0,-400.11808658062785,0,0,-400.0946747408033,0,0,-400.29332739366873,0,0
4769,8,1,-466.85864364121954,0,1,0,700,0.05,-399.79948882389465,0,0,-459.8951879469045,0,20,-528.5189862217843,6,13,-534.5169771323951,0,45,-411.562578081115,0,4
4770,9,1,-537.432362868607,0,1,0,700,0.05,-398.5689057295153,0,0,-398.70050957933825,0,0,-398.6509643070518,0,0,-1068.134759311055,44,3,-423.1066754160739,1,3
4771,5,1,-399.56149203501934,0,1,0,700,0.05,-399.2300863496999,0,0,-399.6901038017878,0,0,-399.65615058403773,0,0,-399.7243001662216,0,0,-399.5068192733491,0,0
4772,5,0,-481.8532714069908,0,1,0,700,0.05,-435.69486456602533,1,7,-399.9137744369598,0,0,-564.729638029053,11,0,-534.6304879904731,9,0,-474.29759201244497,5,0
4773,10,0,-398.8203261276559,0,1,0,700,0.05,-398.03882262745304,0,0,-398.49022796462094,0,0,-399.0607041295036,0,0,-399.2220425612535,0,0,-399.28983335544973,0,0
4774,7,1,-431.08111597316696,0,1,0,700,0.05,-399.69133503677364,0,0,-399.65201347798967,0,0,-541.1238885194176,0,47,-400.0605303450235,0,0,-414.8778124866296,1,0
4775,1,0,-402.39375440107835,0,1,0,700,0.05,-402.40810979265274,0,1,-408.40572189401666,0,3,-399.27787587350014,0,0,-399.35334447851335,0,0,-402.52371996671036,0,1
4776,11,1,-630.5852169501552,0,1,0,700,0.05,-402.4921382831849,0,1,-694.0943795589812,0,98,-1213.177580434383,0,272,-442.3702173839453,0,14,-400.7917690902808,0,0
4777,11,1,249.71428571428572,1,0,0,1,0.05,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0
4778,1,1,-455.6599548671527,0,1,0,700,0.05,-617.8311846252625,6,43,-398.9613147482256,0,0,-462.2519962227315,0,21,-399.36717182831825,0,0,-399.88810691122427,0,0
4779,2,1,-573.6332401632308,0,1,0,700,0.05,-525.538485517083,0,42,-717.8899555032441,15,31,-757.3332918402441,2,110,-448.63499326180374,0,16,-418.7694746937801,0,6
4780,2,0,-613.5089422294355,0,1,0,700,0.05,-504.6300506672248,7,0,-756.667372078903,7,84,-417.5142516093944,0,6,-441.08332902331153,0,14,-947.6497077683434,36,3
4781,9,0,-658.7678028612678,0,1,0,700,0.05,-503.8730505603598,7,0,-941.8599130621749,36,1,-567.0259801582132,11,1,-882.080701909136,20,61,-398.99936861645637,0,0
4782,7,0,-402.0343772862446,0,1,0,700,0.05,-398.2755568333861,0,0,-413.7578599025819,1,0,-399.12963464875173,0,0,-399.5085493408223,0,0,-399.5002857056829,0,0
4783,3,1,-484.36338791298874,0,1,0,700,0.05,-399.26219603513744,0,0,-543.450483338705,0,49,-666.4529184430587,0,89,-400.049038250679,0,0,-412.60230349736673,0,4
4784,4,1,-485.7581587101415,0,1,0,700,0.05,-510.4445984574456,0,37,-426.33068973676836,0,9,-399.54133990938215,0,0,-669.1427681458051,8,50,-423.331397301308,1,3
4785,11,0,-709.7320807402831,0,1,0,700,0.05,-417.4430346832283,0,6,-1611.4744301874807,0,404,-705.3588114693038,0,102,-399.6803005167919,0,0,-414.7038268446123,0,5
4786,0,1,-553.5045279988195,0,1,0,700,0.05,-414.1357766643721,1,0,-822.0044403049219,22,31,-492.2716093070942,1,26,-519.4625478723216,8,0,-519.6482658453842,1,35
4787,6,0,-427.1525339563662,0,1,0,700,0.05,-398.6238863752799,0,0,-398.86010090985656,0,0,-398.8838051726282,0,0,-399.1833869667039,0,0,-540.2114903573612,0,47
4788,10,1,-628.5548892962695,0,1,0,700,0.05,-594.19911348583,13,0,-444.50882273063536,0,15,-945.4568386237845,29,37,-579.4266393029457,12,0,-579.1830323381537,12,0
4789,8,0,-399.518131189545,0,1,0,700,0.05,-398.7503588315047,0,0,-399.3679222236559,0,0,-399.4699671007552,0,0,-400.0018374212102,0,0,-400.0005703705982,0,0
4790,0,0,-453.1212651470703,0,1,0,700,0.05,-500.917841412681,0,34,-414.10920827436365,0,5,-408.392078361494,0,3,-528.2521592615774,1,38,-413.935038425234,1,0
4791,4,0,-406.6207031011548,0,1,0,700,0.05,-398.64106853992087,0,0,-398.6439237721663,0,0,-398.7627359811372,0,0,-420.02185748264117,0,7,-417.0339297299077,0,6
4792,6,1,-802.3471107407232,0,1,0,700,0.05,-401.5271482647144,0,1,-416.80361592432274,0,6,-399.15768786154837,0,0,-789.6412517045608,26,0,-2004.6058499484682,107,0
4793,3,0,-428.90483539349185,0,1,0,700,0.05,-398.3840856432997,0,0,-398.82943734873606,0,0,-399.04369782881406,0,0,-399.1977736482277,0,0,-549.0691824983825,10,0
4794,9,0,-39.113660257071956,1,0,0,353,0.05,-26.460356443740096,0,0,-26.45188282073454,0,0,-86.4634756631724,4,0,-26.590196779785884,0,0,-29.602389577925607,0,1
4795,8,1,-419.8293437669217,0,1,0,700,0.05,-398.38076094425344,0,0,-398.9498225087899,0,0,-398.9309471617661,0,0,-488.9472451050077,6,0,-413.9379431147933,1,0
4796,9,1,-530.2154538697341,0,1,0,700,0.05,-459.42120316649243,0,20,-594.3669279967818,9,20,-612.3684720117848,1,66,-585.2854161460745,11,7,-399.635250027536,0,0
4797,5,1,-399.2240020653203,0,1,0,700,0.05,-398.72213204380796,0,0,-399.1674354517783,0,0,-399.3717673186775,0,0,-399.3465391043672,0,0,-399.51213640796897,0,0
4798,5,0,-420.3121788077263,0,1,0,700,0.05,-410.9079285370654,0,4,-399.3342601372283,0,0,-399.2679394789809,0,0,-489.6050399611022,0,30,-402.4457259242553,0,1
4799,10,0,-399.85702030831555,0,1,0,700,0.05,-398.8153414364695,0,0,-399.4163070680461,0,0,-399.9896580141169,0,0,-400.49666990790644,0,0,-400.567125115037,0,0
4800,7,1,-417.7118132978807,0,1,0,700,0.05,-413.92392314938894,1,0,-474.48080982524635,5,0,-399.66207149281865,0,0,-400.2099651251227,0,0,-400.2822968968264,0,0
4801,1,0,-421.7774599440771,0,1,0,700,0.05,-399.62789333899457,0,0,-399.66568092178795,0,0,-399.437880483013,0,0,-399.715988910557,0,0,-510.4398560660339,1,32
4802,11,1,-404.80928614808374,0,1,0,700,0.05,-425.75845603825115,0,9,-399.3305382237192,0,0,-399.32632489286544,0,0,-399.7932690459362,0,0,-399.8378425396476,0,0
4803,1,1,-414.4139341123171,0,1,0,700,0.05,-473.89407443023754,3,10,-399.2706656374154,0,0,-399.6154897374513,0,0,-399.59988523037066,0,0,-399.6895555261096,0,0
4804,2,1,-500.7465768939734,0,1,0,700,0.05,-518.5848298810671,2,30,-441.0542206736524,0,14,-417.5840455099909,1,1,-720.5272669478454,21,2,-405.9825214573126,0,2
4805,2,0,-425.29738214660733,0,1,1,700,0.05,-504.18384844131975,8,0,-423.28185389015954,0,8,-399.59043468643875,0,0,-399.6587873504119,0,0,-399.77198636471036,0,0
4806,7,0,-403.453499086784,0,1,0,700,0.05,-420.15647734541585,0,7,-399.3293702933502,0,0,-399.18382436835054,0,0,-399.4797188299428,0,0,-399.1181045968587,0,0
4807,3,1,-455.7049977484251,0,1,0,700,0.05,-681.2606030252792,0,94,-399.2343008455325,0,0,-399.2005690879755,0,0,-399.27961704105485,0,0,-399.54989874228477,0,0
4808,4,1,-406.16974561768865,0,1,0,700,0.05,-398.63004550566023,0,0,-429.0099073153629,0,10,-404.9656776377174,0,2,-398.91126052354986,0,0,-399.3318371061518,0,0
4809,11,0,-480.91355398475156,0,1,0,700,0.05,-411.77824643442125,0,4,-399.727428833164,0,0,-774.8090807498152,25,0,-414.86612296152595,0,5,-403.3868909448339,0,1
4810,10,0,53.69674728224672,1,0,0,251,0.05,53.95826221149274,0,0,53.66047331054041,0,0,53.64200260301676,0,0,53.62925247086335,0,0,53.593745815320474,0,0
4811,10,0,249.71428571428572,1,0,0,1,0.05,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,1
4812,8,1,-19.14135465845291,1,0,0,336,0.05,-22.84232467469812,0,3,-34.59916278214581,0,7,-13.146059734598538,0,0,-12.680827057967377,0,0,-12.438399042854655,0,0
4813,0,1,-590.5785039817331,0,1,0,700,0.05,-711.6880483776262,0,104,-399.5194489329404,0,0,-603.9049194550371,0,68,-429.75120453473323,2,0,-808.0288986083311,0,136
4814,10,0,215.3179435320322,1,0,0,45,0.05,215.17416142958086,0,0,215.3155311387972,0,0,215.24907451642056,0,0,215.38478220617293,0,0,215.46616836918923,0,0
4815,6,0,-399.91880846009167,0,1,0,700,0.05,-399.2390389558261,0,0,-399.80700513664794,0,0,-400.174711147317,0,0,-400.2104290612299,0,0,-400.16285799943637,0,0
4816,10,1,-404.2820787547213,0,1,0,700,0.05,-399.8506596922286,0,0,-399.93993784514737,0,0,-400.1996533038605,0,0,-400.22640431304126,0,0,-421.19373861932957,1,2
4817,9,1,-222.78484125333065,1,0,0,446,0.05,-308.481974221475,14,0,-144.0840044676729,0,16,-324.1539762669994,0,75,-204.34291765969016,0,35,-132.8613336508164,0,11
4818,8,0,-413.96404068316696,0,1,0,700,0.05,-399.3139039050612,0,0,-399.5276728377499,0,0,-429.5539604506893,0,10,-438.48526629537236,0,13,-402.93939992696215,0,1
4819,0,0,-533.5109635502172,0,1,0,700,0.05,-582.7460230946423,0,61,-706.1996638236266,0,102,-400.2536358985231,0,0,-577.3788243149631,0,59,-400.9766706193287,0,0
4820,4,0,-444.1517006448009,0,1,0,700,0.05,-513.6963963092945,0,38,-399.6337576934336,0,0,-399.80771980155214,0,0,-399.6377915297983,0,0,-507.9828378899253,0,36
4821,6,1,-424.95608026006045,0,1,0,700,0.05,-449.8633120567412,0,17,-399.24477132700537,0,0,-441.09464430285317,0,14,-399.274996807838,0,0,-435.3026768058639,0,12
4822,3,0,-399.65953613444754,0,1,0,700,0.05,-399.43511515429543,0,0,-399.53955182582854,0,0,-399.5083421242406,0,0,-399.680521551864,0,0,-400.1341500160069,0,0
4823,9,0,-522.5397917920056,0,1,0,700,0.05,-402.84812090598155,0,1,-474.73961803024935,5,0,-777.4010557993714,7,91,-558.3254874368694,0,53,-399.3846767875567,0,0
4824,5,1,-400.87949812892253,0,1,0,700,0.05,-399.1942417227345,0,0,-399.21534301857463,0,0,-399.185598918436,0,0,-399.112461753081,0,0,-407.6898452317857,0,3
4825,5,0,-521.6324412693666,0,1,0,700,0.05,-660.4784645737989,16,7,-624.7713866873437,15,0,-400.1164677506016,0,0,-505.0996740212981,0,35,-417.69621331378875,0,6
4826,7,1,-498.5530622048987,0,1,0,700,0.05,-660.4695670273424,5,62,-444.7134253997733,3,0,-558.5848114323576,0,53,-411.5226450711924,0,4,-417.47486209383027,0,6
4827,1,0,-400.09657497300935,0,1,0,700,0.05,-399.5114258285375,0,0,-399.6027102396242,0,0,-400.15405574637356,0,0,-400.40075846632897,0,0,-400.8139245841825,0,0
4828,11,1,-399.56263492396164,0,1,0,700,0.05,-399.22535384605396,0,0,-399.2364705067129,0,0,-399.35697003376333,0,0,-399.9531849029458,0,0,-400.04119533033196,0,0
4829,2,1,-462.07085279188976,0,1,0,700,0.05,-450.17266628771114,0,17,-429.77767727435037,2,0,-481.1434125434636,4,8,-528.8735800789796,0,43,-420.3869277749432,0,7
4830,1,1,-447.50616770536675,0,1,0,700,0.05,-399.67683332380545,0,0,-399.5697562785057,0,0,-402.54600261070544,0,1,-540.5158302841497,1,42,-495.22241602966693,6,2
4831,2,0,-432.7262574141746,0,1,0,700,0.05,-440.78925657142054,0,14,-417.1896441134102,0,6,-459.1085491727776,4,0,-429.1822983095078,2,0,-417.3615389037554,0,6
4832,7,0,-417.0452815401669,0,1,0,700,0.05,-488.51628317018987,6,0,-398.7095418921978,0,0,-399.1973624856576,0,0,-399.21591493409323,0,0,-399.58730521869387,0,0
4833,3,1,-556.0758870065534,0,1,0,700,0.05,-399.2803044098562,0,0,-408.5974928836921,0,3,-1107.5726876659578,0,236,-465.3380684677848,0,22,-399.59088160547446,0,0
4834,4,0,-232.04623977047567,1,0,0,461,0.05,-111.59934641516065,0,0,-399.8001323937637,0,96,-399.5225340958436,0,96,-135.1474652294362,0,8,-114.16172071817303,0,1
4835,4,1,-405.7499548360148,0,1,0,700,0.05,-398.4044194138507,0,0,-431.9524991902015,0,11,-398.95548159060894,0,0,-399.4319157818639,0,0,-400.0054582035477,0,0
4836,11,0,-471.4901437850779,0,1,0,700,0.05,-428.46752819097105,2,0,-416.80370595886166,0,6,-456.0329837352425,0,19,-579.0599427453825,12,0,-477.08655829493125,5,1
4837,8,1,-402.3027536306,0,1,0,700,0.05,-398.7441634105637,0,0,-399.05116366892656,0,0,-399.0861636151707,0,0,-399.69473271088646,0,0,-414.9375447474536,1,0
4838,0,1,-423.2558377118903,0,1,0,700,0.05,-398.60002841968515,0,0,-440.64501306320284,0,14,-413.689874172163,0,5,-464.67851248193267,0,22,-398.6657604224655,0,0
4839,7,0,189.8436674222729,1,0,0,69,0.05,168.87155750003868,0,10,196.071602577951,0,0,196.33912100350773,0,0,196.7898960109673,0,0,191.14616001889968,0,2
4840,10,0,-399.1976415214907,0,1,0,700,0.05,-398.7956724986723,0,0,-398.8694770052168,0,0,-399.2930478289598,0,0,-399.47770234638426,0,0,-399.5523079282206,0,0
4841,6,0,-408.31713425000345,0,1,0,700,0.05,-398.86155536010386,0,0,-398.9844944963663,0,0,-399.18201635925254,0,0,-399.7587436697785,0,0,-444.79886136451694,0,15
4842,10,1,-398.94055336240393,0,1,0,700,0.05,-398.7171681691097,0,0,-398.8293745636715,0,0,-398.85419094317933,0,0,-399.1453126664498,0,0,-399.1567204696102,0,0
4843,9,1,-630.5663213604945,0,1,0,700,0.05,-540.8157029987764,0,47,-870.841332121013,0,157,-427.11071493255713,0,9,-634.3105643420727,0,78,-679.7532924080515,0,93
4844,8,0,-398.99713135973025,0,1,0,700,0.05,-399.0327275200509,0,0,-398.97330607455217,0,0,-398.8949318572146,0,0,-399.0147680053303,0,0,-399.0699233415017,0,0
4845,0,0,-654.9806558693984,0,1,0,700,0.05,-465.1415531953504,0,22,-906.1132939656686,0,169,-429.5931012500106,0,10,-819.5256551015917,28,0,-654.529675834366,17,0
4846,6,1,-446.1758210694629,0,1,0,700,0.05,-438.7391685908041,0,13,-399.84332853006373,0,0,-399.81183068815307,0,0,-436.2907407733784,0,12,-556.1940367649156,0,52
4847,3,0,-399.3794022183594,0,1,0,700,0.05,-398.4320742154346,0,0,-399.04300895476007,0,0,-399.6334007534931,0,0,-399.63282022290326,0,0,-400.15570694520653,0,0
4848,9,0,-407.9192413616909,0,1,0,700,0.05,-398.4148055720849,0,0,-398.9591213107208,0,0,-428.9488965091109,2,0,-398.93217606786334,0,0,-414.3412073486768,0,5
4849,5,1,-400.18600176649,0,1,0,700,0.05,-399.1576560157543,0,0,-399.6432913127679,0,0,-399.6027891298524,0,0,-399.6744276278536,0,0,-402.8518447462222,0,1
4850,5,0,-531.8397801373925,0,1,0,700,0.05,-435.3871927566403,2,2,-732.8227582006074,15,37,-691.0757467852719,19,2,-399.8419517174843,0,0,-400.07125122696186,0,0
4851,7,1,-418.84387909985554,0,1,0,700,0.05,-426.73813368638093,0,9,-399.49415964850283,0,0,-441.79651913448083,0,14,-426.5771990219515,0,9,-399.6133840079605,0,0
4852,1,0,-406.0834159406929,0,1,0,700,0.05,-401.81313440577037,0,1,-399.430440103712,0,0,-399.45923720713523,0,0,-399.78051291834396,0,0,-429.9337550685031,2,0
4853,1,0,249.71428571428572,1,0,0,1,0.05,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0
4854,5,0,114.39375444237703,1,0,0,160,0.05,83.37852992716893,0,14,125.29986478340071,0,0,125.07831223132473,0,0,125.12107860583644,0,0,113.09098666415439,0,4
4855,11,1,-411.4829139718319,0,1,0,700,0.05,-432.7812596016604,0,11,-399.8411981411162,0,0,-424.14437780092646,0,8,-400.16834234375307,0,0,-400.479391971701,0,0
4856,2,1,-489.37069669591483,0,1,0,700,0.05,-402.5492619508284,0,1,-447.7694291405025,0,16,-499.20950369205354,0,33,-472.1213058622572,3,9,-625.2039828339337,15,0
4857,1,1,-415.8341038019506,0,1,0,700,0.05,-458.4699791583927,4,0,-398.89123095544875,0,0,-398.95630421119654,0,0,-399.4077929641391,0,0,-423.4452117205749,0,8
4858,2,0,-433.5504324196122,0,1,0,700,0.05,-399.2738334287843,0,0,-450.3649089846497,3,2,-438.1377696384172,0,13,-435.4049344769069,0,12,-444.5707155693045,2,5
4859,3,1,-460.5763843384032,0,1,0,700,0.05,-399.7939385603232,0,0,-495.45074788900456,0,32,-594.6044528290829,0,65,-399.20536833843585,0,0,-413.8274140751664,1,0
4860,4,0,-410.2045528201393,0,1,0,700,0.05,-431.777365351035,0,11,-398.75106759662344,0,0,-405.287450591405,0,2,-399.8379168787804,0,0,-415.36896368285,1,0
4861,4,1,-405.819082959949,0,1,0,700,0.05,-404.4352577311086,0,2,-416.5772310713982,0,6,-398.5297708623234,0,0,-398.70278405574413,0,0,-410.85037107917066,0,4
4862,11,0,-506.8683359979987,0,1,1,700,0.05,-417.6692481129764,0,6,-588.737368288662,9,18,-459.6530149300873,4,0,-579.3098437780643,12,0,-488.9722048802043,7,0
4863,8,1,-558.5275300164797,0,1,0,700,0.05,-726.6421104156179,0,109,-753.9914644361183,0,118,-399.9848274628695,0,0,-499.239267217268,0,33,-412.7799805505259,0,4
4864,4,0,219.90762564710076,1,0,0,39,0.05,220.03250277600202,0,0,219.82411507308868,0,0,219.78201029825834,0,0,219.89334951157704,0,0,220.0061505765779,0,0
4865,4,0,249.71428571428572,1,0,0,1,0.05,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0,249.71428571428572,0,0
4866,0,1,-554.810585384542,0,1,0,700,0.05,-564.525993416704,0,55,-459.62512743034813,4,0,-909.3409081923922,34,0,-411.4620926811777,0,4,-429.09880520208816,2,0
4867,7,0,-399.05340968898514,0,1,0,700,0.05,-398.5190016363064,0,0,-398.86837472031215,0,0,-399.3067836104269,0,0,-399.43643569332295,0,0,-399.13645278455726,0,0
4868,10,0,-399.40359870920264,0,1,0,700,0.05,-399.2207718791755,0,0,-399.22154200714084,0,0,-399.5231847276047,0,0,-399.4988776652925,0,0,-399.55361726679973,0,0
4869,6,0,-428.9242179216358,0,1,0,700,0.05,-548.9221140726415,10,0,-398.879779168425,0,0,-398.77099761231165,0,0,-399.1103583586466,0,0,-398.9378403961556,0,0
4870,10,1,-399.3930632033546,0,1,0,700,0.05,-399.4527381602939,0,0,-399.38950388204154,0,0,-399.2026295481952,0,0,-399.5694155781022,0,0,-399.3510288481412,0,0
